"","date","day_of_week","DJ_return","log_volume","log_volatility","train"
"3408","1976-07-16","fri",-0.00427,-0.02104,-10.1276030760623,TRUE
"3409","1976-07-19","mon",-0.002399,-0.128851,-10.2170860394517,TRUE
"3410","1976-07-20","tues",-0.002567,-0.087538,-10.3026108127397,TRUE
"3411","1976-07-21","wed",0.001163,-0.107453,-10.4035015003416,TRUE
"3412","1976-07-22","thur",0.001656,-0.266158,-10.4988632212199,TRUE
"3413","1976-07-23","fri",-0.000172,-0.243651,-10.6041049659364,TRUE
"3414","1976-07-26","mon",0.000605,-0.396705,-10.7078259923266,TRUE
"3415","1976-07-27","tues",-0.007471,-0.250686,-10.5684788562419,TRUE
"3416","1976-07-28","wed",-0.002849,-0.220054,-10.6393622920515,TRUE
"3417","1976-07-29","thur",-0.002081,-0.396163,-10.7248354447944,TRUE
"3418","1976-07-30","fri",0.005448,-0.280221,-10.6904576194698,TRUE
"3419","1976-08-02","mon",-0.00242,-0.349905,-10.7676294810749,TRUE
"3420","1976-08-03","tues",0.008182,-0.05663,-10.570639554579,TRUE
"3421","1976-08-04","wed",0.001967,0.056781,-10.6593824320467,TRUE
"3422","1976-08-05","thur",-0.00566,-0.225546,-10.6236109411068,TRUE
"3423","1976-08-06","fri",-0.000689,-0.329082,-10.7268035569256,TRUE
"3424","1976-08-09","mon",-0.002579,-0.49529,-10.7990378616876,TRUE
"3425","1976-08-10","tues",0.010087,-0.137599,-10.4638098399836,TRUE
"3426","1976-08-11","wed",-0.006706,-0.023165,-10.407879582984,TRUE
"3427","1976-08-12","thur",0.000334,-0.204959,-10.5128286542571,TRUE
"3428","1976-08-13","fri",0.003105,-0.31051,-10.5795357573742,TRUE
"3429","1976-08-16","mon",0.002602,-0.149325,-10.6557407835259,TRUE
"3430","1976-08-17","tues",0.006596,-0.014403,-10.5745042291731,TRUE
"3431","1976-08-18","wed",-0.004342,-0.088918,-10.6010838156022,TRUE
"3432","1976-08-19","thur",-0.011249,-0.084404,-10.2586271043643,TRUE
"3433","1976-08-20","fri",-0.010021,-0.22623,-10.0876512850944,TRUE
"3434","1976-08-23","mon",-0.002652,-0.189711,-10.1743937960499,TRUE
"3435","1976-08-24","tues",-0.00885,-0.108412,-10.0741890445459,TRUE
"3436","1976-08-25","wed",0.008171,-0.069265,-10.0174570190996,TRUE
"3437","1976-08-26","thur",-0.01076,-0.195671,-9.86946687462293,TRUE
"3438","1976-08-27","fri",0.003627,-0.419538,-9.94696097565529,TRUE
"3439","1976-08-30","mon",0.005163,-0.498382,-9.99228270131932,TRUE
"3440","1976-08-31","tues",0.004962,-0.165866,-10.0395613743966,TRUE
"3441","1976-09-01","wed",0.012461,0.014208,-9.81175740978758,TRUE
"3442","1976-09-02","thur",-0.001177,0.028042,-9.91431212742928,TRUE
"3443","1976-09-03","fri",0.004377,-0.323949,-9.97753352661177,TRUE
"3444","1976-09-07","tues",0.007534,-0.116697,-9.95553334050229,TRUE
"3445","1976-09-08","wed",-0.003669,0.072612,-10.0298638043426,TRUE
"3446","1976-09-09","thur",-0.006132,-0.10427,-10.0446412930131,TRUE
"3447","1976-09-10","fri",0.001509,-0.076649,-10.1441939313718,TRUE
"3448","1976-09-13","mon",-0.005143,-0.120323,-10.1774453024963,TRUE
"3449","1976-09-14","tues",-0.00474,-0.151871,-10.219202088677,TRUE
"3450","1976-09-15","wed",0.000684,-0.029519,-10.3231363756367,TRUE
"3451","1976-09-16","thur",0.008784,0.079061,-10.196702503168,TRUE
"3452","1976-09-17","fri",0.007211,0.439086,-10.1580227046415,TRUE
"3453","1976-09-20","mon",-0.000593,0.173216,-10.2623755148232,TRUE
"3454","1976-09-21","tues",0.020187,0.499369,-9.53633176502564,TRUE
"3455","1976-09-22","wed",-0.000729,0.574287,-9.64087347312114,TRUE
"3456","1976-09-23","thur",-0.00321,0.261001,-9.72877654934359,TRUE
"3457","1976-09-24","fri",-0.001475,-0.068928,-9.83008468605385,TRUE
"3458","1976-09-27","mon",0.003778,-0.068131,-9.90640339948903,TRUE
"3459","1976-09-28","tues",-0.018127,0.089324,-9.4622768651279,TRUE
"3460","1976-09-29","wed",-0.003766,-0.032494,-9.54756499156649,TRUE
"3461","1976-09-30","thur",-0.001009,-0.235084,-9.65134069304446,TRUE
"3462","1976-10-01","fri",-0.010457,0.100145,-9.5837370625729,TRUE
"3463","1976-10-04","mon",-0.001951,-0.38634,-9.68297193120715,TRUE
"3464","1976-10-05","tues",-0.011539,0.031659,-9.57537732310792,TRUE
"3465","1976-10-06","wed",-0.00734,0.113369,-9.5980212118345,TRUE
"3466","1976-10-07","thur",0.005611,0.059945,-9.65311817067095,TRUE
"3467","1976-10-08","fri",-0.013257,-0.108581,-9.49299589870247,TRUE
"3468","1976-10-11","mon",-0.012212,-0.241395,-9.39963663558697,TRUE
"3469","1976-10-12","tues",-0.009044,-0.018809,-9.40080741333868,TRUE
"3470","1976-10-13","wed",0.016963,0.155029,-9.17918478701856,TRUE
"3471","1976-10-14","thur",-0.013141,0.001261,-9.11397166170387,TRUE
"3472","1976-10-15","fri",0.001153,-0.134878,-9.21799086249072,TRUE
"3473","1976-10-18","mon",0.010151,-0.165154,-9.21416246688402,TRUE
"3474","1976-10-19","tues",0.003596,-0.134468,-9.30520252216077,TRUE
"3475","1976-10-20","wed",0.005145,-0.154641,-9.37873843209718,TRUE
"3476","1976-10-21","thur",-0.010496,-0.031089,-9.34881665616412,TRUE
"3477","1976-10-22","fri",-0.00653,-0.037814,-9.40119220837352,TRUE
"3478","1976-10-25","mon",-0.000799,-0.328988,-9.5056940628528,TRUE
"3479","1976-10-26","tues",0.010752,-0.176703,-9.45183655733507,TRUE
"3480","1976-10-27","wed",0.008381,-0.157893,-9.46245956685202,TRUE
"3481","1976-10-28","thur",-0.003657,-0.088547,-9.54888158745882,TRUE
"3482","1976-10-29","fri",0.012829,-0.083081,-9.42587395270748,TRUE
"3483","1976-11-01","mon",0.001201,-0.012922,-9.52924689308864,TRUE
"3484","1976-11-03","wed",-0.009945,0.038518,-9.49383243479129,TRUE
"3485","1976-11-04","thur",0.004079,0.153431,-9.57493891055757,TRUE
"3486","1976-11-05","fri",-0.018251,0.109318,-9.25311541829442,TRUE
"3487","1976-11-08","mon",-0.010007,-0.116814,-9.24861446931162,TRUE
"3488","1976-11-09","tues",-0.003122,0.039394,-9.34278846586643,TRUE
"3489","1976-11-10","wed",-0.007257,0.026957,-9.38348579852303,TRUE
"3490","1976-11-11","thur",0.007966,-0.3256,-9.40834531261098,TRUE
"3491","1976-11-12","fri",-0.004023,-0.160422,-9.49201770899134,TRUE
"3492","1976-11-15","mon",0.008298,-0.087575,-9.50079668908852,TRUE
"3493","1976-11-16","tues",-8.6e-05,0.141761,-9.60614633023411,TRUE
"3494","1976-11-17","wed",0.002925,0.08633,-9.69748202173802,TRUE
"3495","1976-11-18","thur",0.012764,0.270552,-9.54462360621226,TRUE
"3496","1976-11-19","fri",-0.001401,0.291023,-9.64694295878009,TRUE
"3497","1976-11-22","mon",0.007424,0.133686,-9.66176643773557,TRUE
"3498","1976-11-23","tues",-0.006897,0.043096,-9.68738166760357,TRUE
"3499","1976-11-24","wed",0.001747,0.108679,-9.78729226557475,TRUE
"3500","1976-11-26","fri",0.005934,-0.198929,-9.82530133630768,TRUE
"3501","1976-11-29","mon",-0.006892,0.024336,-9.83753072517051,TRUE
"3502","1976-11-30","tues",-0.002983,-0.068997,-9.92454572770276,TRUE
"3503","1976-12-01","wed",0.002278,0.180539,-10.0182003312587,TRUE
"3504","1976-12-02","thur",-0.00289,0.240448,-10.1029546170971,TRUE
"3505","1976-12-03","fri",0.004122,0.2149,-10.1632556699117,TRUE
"3506","1976-12-06","mon",0.011735,0.307127,-9.9344543114837,TRUE
"3507","1976-12-07","tues",-0.001124,0.355775,-10.0369254638159,TRUE
"3508","1976-12-08","wed",0.002672,0.291558,-10.1243232689511,TRUE
"3509","1976-12-09","thur",0.007735,0.542849,-10.076254817286,TRUE
"3510","1976-12-10","fri",0.00248,0.336416,-10.1655062967026,TRUE
"3511","1976-12-13","mon",0.001119,0.288752,-10.2672544421204,TRUE
"3512","1976-12-14","tues",0.006538,0.295931,-10.2445327090358,TRUE
"3513","1976-12-15","wed",0.003217,0.408384,-10.3180558694067,TRUE
"3514","1976-12-16","thur",-0.002534,0.234968,-10.4020427666372,TRUE
"3515","1976-12-17","fri",-0.002285,0.228775,-10.488476534605,TRUE
"3516","1976-12-20","mon",-0.006815,0.083616,-10.4238582526153,TRUE
"3517","1976-12-21","tues",0.006131,0.242577,-10.3977110901145,TRUE
"3518","1976-12-22","wed",0.006266,0.337062,-10.3693882503284,TRUE
"3519","1976-12-23","thur",0.001096,0.238091,-10.470501590156,TRUE
"3520","1976-12-27","mon",0.010567,0.038571,-10.2129973253612,TRUE
"3521","1976-12-28","tues",0.003998,0.283953,-10.2710957616783,TRUE
"3522","1976-12-29","wed",-0.005163,0.11782,-10.2943686265495,TRUE
"3523","1976-12-30","thur",0.004172,0.191519,-10.3441129006876,TRUE
"3524","1976-12-31","fri",0.00555,-0.024276,-10.3484205723486,TRUE
"3525","1977-01-03","mon",-0.004889,0.076724,-10.374147076834,TRUE
"3526","1977-01-04","tues",-0.011954,0.14128,-10.068440028944,TRUE
"3527","1977-01-05","wed",-0.00998,0.231855,-9.94186981728553,TRUE
"3528","1977-01-06","thur",0.001869,0.182447,-10.0391936509773,TRUE
"3529","1977-01-07","fri",0.003301,0.083411,-10.1171969953259,TRUE
"3530","1977-01-10","mon",0.003797,0.042066,-10.1836534093064,TRUE
"3531","1977-01-11","tues",-0.01041,0.183193,-10.0123791841411,TRUE
"3532","1977-01-12","wed",-0.008638,0.119534,-9.94809169035184,TRUE
"3533","1977-01-13","thur",0.008126,0.203826,-9.91071339617744,TRUE
"3534","1977-01-14","fri",-0.004096,0.187381,-9.97921116759979,TRUE
"3535","1977-01-17","mon",-0.005063,0.034983,-10.024930703249,TRUE
"3536","1977-01-18","tues",-0.004996,0.178161,-10.0695534710509,TRUE
"3537","1977-01-19","wed",0.006463,0.279067,-10.0709322407477,TRUE
"3538","1977-01-20","thur",-0.010002,0.249849,-9.94294943076737,TRUE
"3539","1977-01-21","fri",0.003539,0.141047,-10.0197690410788,TRUE
"3540","1977-01-24","mon",0.001215,0.093243,-10.1214515409756,TRUE
"3541","1977-01-25","tues",0.002405,0.230113,-10.2109582683819,TRUE
"3542","1977-01-26","wed",-0.00768,0.281414,-10.1522776838229,TRUE
"3543","1977-01-27","thur",-0.004171,0.142741,-10.2092399136495,TRUE
"3544","1977-01-28","fri",0.003128,0.069287,-10.2855175212689,TRUE
"3545","1977-01-31","mon",-0.003306,0.077611,-10.3559166033717,TRUE
"3546","1977-02-01","tues",0.004172,0.104632,-10.4022442990747,TRUE
"3547","1977-02-02","wed",-0.005829,0.181722,-10.3904169783267,TRUE
"3548","1977-02-03","thur",-0.005948,0.10108,-10.3754011646384,TRUE
"3549","1977-02-04","fri",0.000792,0.069586,-10.4785321040706,TRUE
"3550","1977-02-07","mon",-0.001668,-0.042681,-10.5729615667938,TRUE
"3551","1977-02-08","tues",-0.00431,0.105061,-10.6007720801249,TRUE
"3552","1977-02-09","wed",-0.008955,0.090712,-10.4002087792709,TRUE
"3553","1977-02-10","thur",0.00436,0.034091,-10.4384665343164,TRUE
"3554","1977-02-11","fri",-0.006847,-0.046519,-10.3801114474619,TRUE
"3555","1977-02-14","mon",0.007284,-0.104204,-10.3116016661633,TRUE
"3556","1977-02-15","tues",0.006363,0.014409,-10.2900354251918,TRUE
"3557","1977-02-16","wed",0.004206,0.092161,-10.3391497375398,TRUE
"3558","1977-02-17","thur",-0.004831,-0.115887,-10.3673885607106,TRUE
"3559","1977-02-18","fri",-0.003705,-0.168503,-10.425380190414,TRUE
"3560","1977-02-22","tues",-0.000351,-0.18548,-10.5302793634278,TRUE
"3561","1977-02-23","wed",-0.001768,-0.158627,-10.6227274053127,TRUE
"3562","1977-02-24","thur",-0.00604,-0.079527,-10.5741404374738,TRUE
"3563","1977-02-25","fri",0.00089,-0.195432,-10.6760680598132,TRUE
"3564","1977-02-28","mon",0.003198,-0.276113,-10.7333854736933,TRUE
"3565","1977-03-01","tues",0.008835,-0.094932,-10.5038703365043,TRUE
"3566","1977-03-02","wed",-0.00282,-0.172363,-10.5775347055064,TRUE
"3567","1977-03-03","thur",0.00695,-0.197898,-10.4917757431813,TRUE
"3568","1977-03-04","fri",0.005068,-0.123607,-10.4992895344388,TRUE
"3569","1977-03-07","mon",0.00174,-0.207828,-10.5925227986977,TRUE
"3570","1977-03-08","tues",-0.00323,-0.092224,-10.652741276816,TRUE
"3571","1977-03-09","wed",-0.009647,-0.084392,-10.3952143914161,TRUE
"3572","1977-03-10","thur",0.004054,-0.140737,-10.4425796006905,TRUE
"3573","1977-03-11","fri",0.001045,-0.162938,-10.5437869076183,TRUE
"3574","1977-03-14","mon",0.011164,-0.107713,-10.2268542826941,TRUE
"3575","1977-03-15","tues",0.006915,0.104639,-10.1952162013455,TRUE
"3576","1977-03-16","wed",0.003094,0.024708,-10.2725026091547,TRUE
"3577","1977-03-17","thur",-0.00327,-0.043693,-10.3440771667205,TRUE
"3578","1977-03-18","fri",-0.003967,-0.089023,-10.3965282695101,TRUE
"3579","1977-03-21","mon",-0.007814,-0.185169,-10.301279177268,TRUE
"3580","1977-03-22","tues",-0.002709,-0.152558,-10.3826478564634,TRUE
"3581","1977-03-23","wed",-0.009127,-0.116703,-10.2264787875728,TRUE
"3582","1977-03-24","thur",-0.007082,-0.102887,-10.1886480069407,TRUE
"3583","1977-03-25","fri",-0.007305,-0.273619,-10.147567498618,TRUE
"3584","1977-03-28","mon",-0.002965,-0.262664,-10.2282967871492,TRUE
"3585","1977-03-29","tues",0.006351,-0.241409,-10.2167513994322,TRUE
"3586","1977-03-30","wed",-0.011656,-0.140959,-9.97643078787459,TRUE
"3587","1977-03-31","thur",-0.00226,-0.271275,-10.0696512337261,TRUE
"3588","1977-04-01","fri",0.008914,-0.242225,-9.98562515296603,TRUE
"3589","1977-04-04","mon",-0.012806,-0.288912,-9.75764431270372,TRUE
"3590","1977-04-05","tues",0.000633,-0.170706,-9.86223486677666,TRUE
"3591","1977-04-06","wed",-0.00154,-0.270198,-9.96254925884155,TRUE
"3592","1977-04-07","thur",0.004527,-0.231325,-10.0207362309868,TRUE
"3593","1977-04-11","mon",0.005665,-0.207258,-10.0489684570452,TRUE
"3594","1977-04-12","tues",0.014034,0.088396,-9.7447441212707,TRUE
"3595","1977-04-13","wed",0.001088,0.003511,-9.84786345960918,TRUE
"3596","1977-04-14","thur",0.009357,0.336469,-9.78428596794066,TRUE
"3597","1977-04-15","fri",0.000802,-0.07327,-9.88837788073394,TRUE
"3598","1977-04-18","mon",-0.00529,-0.19882,-9.93429651189854,TRUE
"3599","1977-04-19","tues",-0.004241,-0.108189,-9.99925973904912,TRUE
"3600","1977-04-20","wed",0.004061,0.138844,-10.0650826735822,TRUE
"3601","1977-04-21","thur",-0.00723,0.038827,-10.0424714976297,TRUE
"3602","1977-04-22","fri",-0.009373,-0.056703,-9.94544248024957,TRUE
"3603","1977-04-25","mon",-0.013542,-0.068531,-9.69662981815135,TRUE
"3604","1977-04-26","tues",0.001115,-0.086679,-9.79974790978334,TRUE
"3605","1977-04-27","wed",0.008851,-0.058544,-9.75933872488924,TRUE
"3606","1977-04-28","thur",0.003846,-0.169534,-9.83663277848466,TRUE
"3607","1977-04-29","fri",-0.000453,-0.167977,-9.94156685334839,TRUE
"3608","1977-05-02","mon",0.00465,-0.196764,-9.99822095870635,TRUE
"3609","1977-05-03","tues",0.003184,0.008164,-10.0791115084164,TRUE
"3610","1977-05-04","wed",0.006966,0.070635,-10.0635602999079,TRUE
"3611","1977-05-05","thur",0.002887,0.076676,-10.1474133157829,TRUE
"3612","1977-05-06","fri",-0.007127,-0.111533,-10.1181920629356,TRUE
"3613","1977-05-09","mon",-0.003904,-0.34562,-10.1824268876689,TRUE
"3614","1977-05-10","tues",0.003263,-0.018503,-10.2569866875558,TRUE
"3615","1977-05-11","wed",-0.009919,-0.121368,-10.0912748191454,TRUE
"3616","1977-05-12","thur",-0.001468,0.02501,-10.1908712695003,TRUE
"3617","1977-05-13","fri",0.003021,-0.078023,-10.2695628271773,TRUE
"3618","1977-05-16","mon",0.004471,-0.007088,-10.312829365363,TRUE
"3619","1977-05-17","tues",0.004259,0.045809,-10.3592620182039,TRUE
"3620","1977-05-18","wed",0.005782,0.263339,-10.3538231517788,TRUE
"3621","1977-05-19","thur",-0.005782,-0.001524,-10.3489537422058,TRUE
"3622","1977-05-20","fri",-0.006449,-0.115849,-10.3195267700068,TRUE
"3623","1977-05-23","mon",-0.014506,-0.148483,-9.88904455655605,TRUE
"3624","1977-05-24","tues",-0.005094,-0.056804,-9.93911576644925,TRUE
"3625","1977-05-25","wed",-0.01009,-0.023919,-9.83384675766354,TRUE
"3626","1977-05-26","thur",0.005333,-0.12811,-9.88192549355587,TRUE
"3627","1977-05-27","fri",-0.010228,-0.292111,-9.78231276427015,TRUE
"3628","1977-05-31","tues",-0.000189,-0.165313,-9.88760298297035,TRUE
"3629","1977-06-01","wed",0.008741,-0.147848,-9.8384161733926,TRUE
"3630","1977-06-02","thur",-0.003758,-0.130191,-9.91480151471202,TRUE
"3631","1977-06-03","fri",0.010003,-0.040134,-9.81729627840561,TRUE
"3632","1977-06-06","mon",-0.010125,-0.109323,-9.73285336103318,TRUE
"3633","1977-06-07","tues",0.006215,0.001845,-9.76833866875601,TRUE
"3634","1977-06-08","wed",0.004743,0.053698,-9.83095556445031,TRUE
"3635","1977-06-09","thur",-0.003445,-0.052769,-9.91208137386451,TRUE
"3636","1977-06-10","fri",0.001033,-0.01654,-10.0150548460049,TRUE
"3637","1977-06-13","mon",0.001766,-0.031377,-10.1126954082919,TRUE
"3638","1977-06-14","tues",0.011085,0.195829,-9.92793599493847,TRUE
"3639","1977-06-15","wed",-0.005434,0.082229,-9.96820934379998,TRUE
"3640","1977-06-16","thur",0.003134,0.153118,-10.0505537864163,TRUE
"3641","1977-06-17","fri",0,0.054017,-10.1559141991025,TRUE
"3642","1977-06-20","mon",0.004142,0.100956,-10.213378697452,TRUE
"3643","1977-06-21","tues",0.004674,0.357637,-10.2546582441322,TRUE
"3644","1977-06-22","wed",-0.002469,0.186412,-10.3409536746588,TRUE
"3645","1977-06-23","thur",-0.001015,0.156175,-10.4427726663421,TRUE
"3646","1977-06-24","fri",0.004668,0.276844,-10.4683565645231,TRUE
"3647","1977-06-27","mon",-0.006042,-0.044556,-10.4403245580865,TRUE
"3648","1977-06-28","tues",-0.009219,0.088195,-10.2657354250057,TRUE
"3649","1977-06-29","wed",-0.002504,-0.086047,-10.3512748423829,TRUE
"3650","1977-06-30","thur",0.003247,-0.063742,-10.4206384722077,TRUE
"3651","1977-07-01","fri",-0.003991,-0.136388,-10.4683168070017,TRUE
"3652","1977-07-05","tues",0.001029,-0.207502,-10.569543438669,TRUE
"3653","1977-07-06","wed",-0.006435,0.02456,-10.5101378217545,TRUE
"3654","1977-07-07","thur",0.001959,0.04813,-10.5999759086117,TRUE
"3655","1977-07-08","fri",-0.001673,0.137686,-10.692938166013,TRUE
"3656","1977-07-11","mon",-0.002713,-0.046333,-10.7629131913625,TRUE
"3657","1977-07-12","tues",-0.002344,0.08162,-10.8398468170562,TRUE
"3658","1977-07-13","wed",-0.000465,0.110272,-10.9439824539929,TRUE
"3659","1977-07-15","fri",0.003273,0.334314,-10.9841459806481,TRUE
"3660","1977-07-18","mon",0.00512,0.354959,-10.9311132784412,TRUE
"3661","1977-07-19","tues",0.009476,0.414841,-10.5933102652681,TRUE
"3662","1977-07-20","wed",0.001315,0.327443,-10.6910355265176,TRUE
"3663","1977-07-21","thur",0.001411,0.234499,-10.7867139831309,TRUE
"3664","1977-07-22","fri",0.001778,0.080473,-10.8752339135173,TRUE
"3665","1977-07-25","mon",-0.009991,-0.042868,-10.5192634057685,TRUE
"3666","1977-07-26","tues",-0.006651,0.001804,-10.457467054217,TRUE
"3667","1977-07-27","wed",-0.021987,0.209936,-9.50872902249732,TRUE
"3668","1977-07-28","thur",0.001754,0.203057,-9.60949135618638,TRUE
"3669","1977-07-29","fri",9e-05,-0.055994,-9.71483855627556,TRUE
"3670","1977-08-01","mon",0.001953,-0.184559,-9.81320471594401,TRUE
"3671","1977-08-02","tues",-0.004969,-0.183906,-9.86965827013847,TRUE
"3672","1977-08-03","wed",-0.001568,0.007442,-9.96975343136403,TRUE
"3673","1977-08-04","thur",0.002446,-0.132694,-10.0610051273318,TRUE
"3674","1977-08-05","fri",0.000585,-0.07746,-10.1654748480653,TRUE
"3675","1977-08-08","mon",-0.010486,-0.301529,-9.99508148614516,TRUE
"3676","1977-08-09","tues",0,-0.073755,-10.1004420505105,TRUE
"3677","1977-08-10","wed",0.008627,-0.157124,-10.0223026205548,TRUE
"3678","1977-08-11","thur",-0.010893,0.015729,-9.86765217856734,TRUE
"3679","1977-08-12","fri",-0.00724,-0.236981,-9.86649682395124,TRUE
"3680","1977-08-15","mon",0.003472,-0.303943,-9.9463645738449,TRUE
"3681","1977-08-16","tues",-0.005564,-0.098212,-9.98238077112546,TRUE
"3682","1977-08-17","wed",-0.005294,-0.019885,-10.02251638888,TRUE
"3683","1977-08-18","thur",-0.000497,-0.015937,-10.1272578001835,TRUE
"3684","1977-08-19","fri",-0.000903,-0.028988,-10.2303549041023,TRUE
"3685","1977-08-22","mon",0.004403,-0.180871,-10.2777031525294,TRUE
"3686","1977-08-23","tues",-0.001997,-0.054183,-10.3702653503752,TRUE
"3687","1977-08-24","wed",-0.003113,-0.164985,-10.4418645880342,TRUE
"3688","1977-08-25","thur",-0.010192,-0.100277,-10.213970261827,TRUE
"3689","1977-08-26","fri",0.001521,-0.149611,-10.3123437037374,TRUE
"3690","1977-08-29","mon",0.010084,-0.338007,-10.124936041281,TRUE
"3691","1977-08-30","tues",-0.006036,-0.162492,-10.1340462784295,TRUE
"3692","1977-08-31","wed",0.003023,-0.116913,-10.214161251742,TRUE
"3693","1977-09-01","thur",0.003904,-0.13632,-10.2743437192277,TRUE
"3694","1977-09-02","fri",0.008577,-0.318421,-10.1671065438442,TRUE
"3695","1977-09-06","tues",0.0011,-0.283202,-10.2689737734391,TRUE
"3696","1977-09-07","wed",0.003566,-0.163183,-10.3344058624093,TRUE
"3697","1977-09-08","thur",-0.008284,-0.149751,-10.2289836479939,TRUE
"3698","1977-09-09","fri",-0.014043,-0.159953,-9.86009918995731,TRUE
"3699","1977-09-12","mon",-0.003109,-0.126556,-9.94510673973004,TRUE
"3700","1977-09-13","tues",0.000211,-0.348384,-10.0503645167546,TRUE
"3701","1977-09-14","wed",0.004845,-0.194266,-10.0970730297644,TRUE
"3702","1977-09-15","thur",0.002419,-0.14203,-10.186771842757,TRUE
"3703","1977-09-16","fri",-0.004634,-0.134586,-10.2307007863252,TRUE
"3704","1977-09-19","mon",-0.006193,-0.215027,-10.2243147731537,TRUE
"3705","1977-09-20","tues",0.000305,-0.094555,-10.32938978319,TRUE
"3706","1977-09-21","wed",-0.012784,0.058076,-9.99261104939046,TRUE
"3707","1977-09-22","thur",-0.001845,-0.227823,-10.0897373748721,TRUE
"3708","1977-09-23","fri",-0.000322,-0.109216,-10.1948208158134,TRUE
"3709","1977-09-26","mon",0.002987,-0.135767,-10.2739997917962,TRUE
"3710","1977-09-27","tues",-0.006915,-0.087809,-10.2361960011023,TRUE
"3711","1977-09-28","wed",-0.001353,-0.145311,-10.3359001034547,TRUE
"3712","1977-09-29","thur",0.006413,0.018084,-10.3095139181198,TRUE
"3713","1977-09-30","fri",0.008322,0.01593,-10.2070835829687,TRUE
"3714","1977-10-03","mon",0.005709,-0.068649,-10.2188437110899,TRUE
"3715","1977-10-04","tues",-0.01176,-0.000255,-9.97267622890589,TRUE
"3716","1977-10-05","wed",-0.005574,-0.128596,-10.0066640105407,TRUE
"3717","1977-10-06","thur",0.005669,-0.117336,-10.0358315361242,TRUE
"3718","1977-10-07","fri",-0.002057,-0.24377,-10.1305206583698,TRUE
"3719","1977-10-10","mon",-0.000107,-0.666881,-10.2358493286869,TRUE
"3720","1977-10-11","tues",-0.00953,-0.13745,-10.0932408161812,TRUE
"3721","1977-10-12","wed",-0.010035,0.090046,-9.95917300465819,TRUE
"3722","1977-10-13","thur",-0.007076,0.149729,-9.95331266207681,TRUE
"3723","1977-10-14","fri",0.004232,-0.007609,-10.0176876894468,TRUE
"3724","1977-10-17","mon",-0.001583,-0.16898,-10.1168218720601,TRUE
"3725","1977-10-18","tues",0.000207,-0.019172,-10.2220641161983,TRUE
"3726","1977-10-19","wed",-0.010179,0.069658,-10.0523254369538,TRUE
"3727","1977-10-20","thur",0.003196,-0.003426,-10.1316843500199,TRUE
"3728","1977-10-21","fri",-0.008009,-0.018556,-10.0722944451974,TRUE
"3729","1977-10-24","mon",-0.007426,-0.070554,-10.0421886278298,TRUE
"3730","1977-10-25","tues",-0.000973,0.132602,-10.1451367825481,TRUE
"3731","1977-10-26","wed",0.0147,0.183036,-9.7733347609618,TRUE
"3732","1977-10-27","thur",0.006372,0.055906,-9.80244872192097,TRUE
"3733","1977-10-28","fri",0.00496,-0.136675,-9.85958416638312,TRUE
"3734","1977-10-31","mon",-0.005277,-0.189811,-9.90740461421521,TRUE
"3735","1977-11-01","tues",-0.014078,-0.185766,-9.64663026985003,TRUE
"3736","1977-11-02","wed",-0.007538,0.00426,-9.65879247277275,TRUE
"3737","1977-11-03","thur",0.00227,-0.132143,-9.75522756021922,TRUE
"3738","1977-11-04","fri",0.009017,0.051876,-9.71582395654219,TRUE
"3739","1977-11-07","mon",0.007993,0.032774,-9.70992194764671,TRUE
"3740","1977-11-08","tues",-0.000208,-0.066346,-9.81520308626866,TRUE
"3741","1977-11-09","wed",0.002643,0.038885,-9.90645535209984,TRUE
"3742","1977-11-10","thur",0.017105,0.43974,-9.50974218643283,TRUE
"3743","1977-11-11","fri",0.015896,0.535022,-9.29391797838235,TRUE
"3744","1977-11-14","mon",-0.008942,0.118457,-9.30708026333117,TRUE
"3745","1977-11-15","tues",0.005258,0.294931,-9.37915768293688,TRUE
"3746","1977-11-16","wed",-0.00681,0.19046,-9.42529801941053,TRUE
"3747","1977-11-17","thur",-0.006232,0.194531,-9.47854549107282,TRUE
"3748","1977-11-18","fri",0.004677,0.146035,-9.55261492955107,TRUE
"3749","1977-11-21","mon",0.000419,-0.028211,-9.6577011758155,TRUE
"3750","1977-11-22","tues",0.007637,0.319756,-9.66650579242577,TRUE
"3751","1977-11-23","wed",0.000925,0.33364,-9.77036604390257,TRUE
"3752","1977-11-25","fri",0.001327,-0.153859,-9.87230579615276,TRUE
"3753","1977-11-28","mon",-0.00576,0.032054,-9.9086365860863,TRUE
"3754","1977-11-29","tues",-0.014759,0.093624,-9.61754333928726,TRUE
"3755","1977-11-30","wed",0.002933,0.082046,-9.70864290466937,TRUE
"3756","1977-12-01","thur",-0.004821,0.142657,-9.77238420522937,TRUE
"3757","1977-12-02","fri",-0.002097,0.008392,-9.8692069060593,TRUE
"3758","1977-12-05","mon",-0.003587,-0.088805,-9.94731928009568,TRUE
"3759","1977-12-06","tues",-0.017348,0.129584,-9.52280993151878,TRUE
"3760","1977-12-07","wed",0.000644,0.012541,-9.6275404158981,TRUE
"3761","1977-12-08","thur",-0.000644,-0.013007,-9.73220115981417,TRUE
"3762","1977-12-09","fri",0.010258,-0.067942,-9.65771666130314,TRUE
"3763","1977-12-12","mon",0.000638,-0.118593,-9.76237087605384,TRUE
"3764","1977-12-13","tues",-0.000638,-0.062421,-9.86694696617776,TRUE
"3765","1977-12-14","wed",0.009097,0.078563,-9.80908105365571,TRUE
